CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F20121,F20122,F20123,F20125,F20126,F20127,F20217,F20218,F20219,F20221,F20222,F20223,F20229,F20230,F20231,F20233,F20234,F20235,F20241,F20242,F20243,F20245,F20246,F20247,F20277,F20278,F20279,F20281,F20282,F20283,F20289,F20290,F20291,F20293,F20294,F20295,F20301,F20302,F20303,F20305,F20306,F20307,F20313,F20314,F20315,F20317,F20318,F20319,F20325,F20326,F20327,F20329,F20330,F20331,F20337,F20338,F20339,F20341,F20342,F20343,F20349,F20350,F20351,F20353,F20354,F20355,F20361,F20362,F20363,F20365,F20366,F20367,F20397,F20398,F20399,F20401,F20402,F20403,F20517,F20518,F20519,F20521,F20522,F20523,F20721,F20722,F20723,F20725,F20726,F20727,F20805,F20806,F20807,F20809,F20810,F20811,F20817,F20818,F20819,F20821,F20822,F20823,F20865,F20866,F20867,F20869,F20870,F20871,
27861,42UCGB,42UCGB : Market,Standard Table (ST) wards,SWARD,336,1160,279,326,1009,543,0,10,3,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,0,4,10,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,0,3,3,3,0,3,0,0,6,0,3,6,3,7,18,3,9,27,0,73,246,10,82,141,3,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,
27862,42UCGC,42UCGC : Red Lodge,Standard Table (ST) wards,SWARD,201,618,110,183,540,133,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,12,0,3,7,0,0,3,0,0,3,0,25,87,0,15,52,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,
27863,42UCGD,42UCGD : St Mary's,Standard Table (ST) wards,SWARD,467,1707,492,463,1555,846,0,36,11,0,16,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,8,0,0,10,0,3,18,8,0,3,3,0,0,3,0,0,0,0,3,0,3,3,0,0,0,3,0,5,0,0,5,4,0,0,0,0,0,0,0,0,0,0,3,6,3,4,0,0,8,0,3,13,4,3,28,5,11,69,4,3,44,0,0,0,0,0,0,3,0,6,0,0,7,0,0,0,3,0,0,0,
27864,42UCGE,42UCGE : Severals,Standard Table (ST) wards,SWARD,693,2150,332,641,1857,530,0,34,17,0,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,10,12,0,5,16,5,0,4,0,0,3,0,0,3,0,4,4,0,3,3,3,4,0,0,0,6,0,0,5,0,0,3,0,0,5,0,0,3,3,0,0,6,0,17,3,0,10,0,7,178,0,13,34,6,196,334,3,177,265,0,0,3,0,0,3,0,3,6,0,0,7,0,4,0,0,3,5,0,
27865,42UCGF,42UCGF : South,Standard Table (ST) wards,SWARD,146,518,140,136,475,217,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,3,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,3,3,0,0,9,3,11,43,0,11,38,6,0,0,0,0,0,0,0,3,0,0,7,3,0,3,0,0,0,0,
27866,42UDFS,42UDFS : Alexandra,Standard Table (ST) wards,SWARD,673,2611,366,622,2167,638,0,14,7,0,12,6,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,11,0,5,16,0,3,16,0,0,4,0,0,3,4,0,0,0,0,3,3,0,0,0,0,6,0,3,13,0,0,11,0,0,4,0,0,5,0,0,18,6,0,8,4,0,39,3,3,23,3,9,152,17,10,121,18,0,35,13,4,22,18,0,4,0,0,3,0,0,7,0,0,8,0,0,5,0,0,0,0,
27867,42UDFT,42UDFT : Bixley,Standard Table (ST) wards,SWARD,622,2157,738,589,1910,1200,3,8,3,3,12,11,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,6,3,3,3,3,0,10,6,0,10,0,3,3,5,3,3,0,0,3,0,0,0,0,0,0,0,0,10,0,3,3,6,0,0,3,0,0,0,0,3,0,0,3,0,0,33,3,0,24,6,3,73,3,3,68,15,3,16,9,0,14,6,0,0,0,0,3,3,3,3,0,3,7,3,0,0,0,0,0,3,
27868,42UDFU,42UDFU : Bridge,Standard Table (ST) wards,SWARD,734,2384,459,718,2116,823,0,7,6,0,9,6,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,3,3,15,4,0,0,3,0,3,5,0,3,0,0,0,0,0,3,0,0,3,3,3,25,0,9,22,5,3,9,0,0,4,3,7,17,0,3,6,3,7,29,0,4,31,0,0,48,3,3,32,6,6,43,12,8,18,13,3,6,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,4,
27869,42UDFW,42UDFW : Castle Hill,Standard Table (ST) wards,SWARD,769,2234,645,756,2054,1066,0,5,5,0,4,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,5,3,3,8,5,0,10,6,3,5,9,0,3,0,0,4,3,3,0,0,0,0,0,0,3,0,0,3,3,0,4,0,0,0,0,0,0,7,3,3,3,4,12,0,0,14,3,0,33,10,0,19,11,0,24,11,3,15,8,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
27870,42UDFX,42UDFX : Gainsborough,Standard Table (ST) wards,SWARD,1032,2444,535,1048,2407,927,0,5,5,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,10,3,6,12,4,3,7,3,0,6,6,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,0,4,0,0,3,0,0,9,10,3,12,10,0,12,3,0,13,6,9,27,9,11,35,13,3,31,10,4,19,15,3,3,0,0,3,0,3,0,0,0,6,3,0,0,0,0,0,0,
27871,42UDFY,42UDFY : Gipping,Standard Table (ST) wards,SWARD,939,2341,522,852,2153,798,0,12,7,0,9,8,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,8,0,0,12,0,0,3,5,0,3,0,0,3,4,0,3,0,0,0,0,0,3,0,0,0,0,0,16,0,0,5,0,0,6,0,0,4,3,0,6,3,0,12,4,6,26,0,3,14,0,7,80,0,7,75,3,6,47,22,0,25,19,0,5,0,0,5,0,0,6,0,0,4,0,0,0,0,0,0,4,
27872,42UDFZ,42UDFZ : Holywells,Standard Table (ST) wards,SWARD,553,1873,326,542,1725,611,0,6,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,15,0,0,14,4,0,10,4,0,6,5,0,3,0,0,0,0,0,4,0,0,3,3,3,3,0,3,6,0,0,3,0,0,0,0,0,12,8,0,7,6,3,20,0,0,16,0,0,14,3,0,30,5,0,20,0,0,13,3,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,0,
27873,42UDGA,42UDGA : Priory Heath,Standard Table (ST) wards,SWARD,800,1968,381,774,1849,653,0,7,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,0,0,12,3,0,7,0,0,3,3,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,4,0,0,6,3,5,6,6,0,6,6,0,10,0,0,6,0,6,61,8,9,61,7,7,55,29,8,30,24,0,3,0,0,3,0,0,3,3,0,3,0,0,0,0,0,0,0,
27874,42UDGB,42UDGB : Rushmere,Standard Table (ST) wards,SWARD,913,2328,603,897,2208,1057,0,11,4,0,11,13,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,4,3,0,9,0,5,11,5,0,9,0,0,3,3,0,4,0,3,0,0,0,0,0,0,0,0,3,4,0,0,7,3,0,3,3,0,5,3,0,3,10,0,6,3,3,21,3,3,26,3,6,39,9,6,50,10,3,26,7,3,19,7,0,0,0,0,0,0,0,0,0,6,6,0,0,3,3,0,0,0,
27875,42UDGC,42UDGC : St John's,Standard Table (ST) wards,SWARD,715,2277,479,699,2131,927,0,6,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,9,0,0,18,5,0,4,5,0,3,8,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,3,0,0,0,0,4,0,3,7,5,0,12,4,0,9,3,0,10,3,6,36,4,6,39,3,0,31,9,0,15,6,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,
27876,42UDGD,42UDGD : St Margaret's,Standard Table (ST) wards,SWARD,687,2258,586,630,2038,1098,0,14,4,0,13,9,0,0,0,0,0,0,0,3,3,0,0,0,0,12,3,3,10,3,3,9,0,0,10,6,0,4,0,0,5,3,3,4,0,3,10,0,0,5,0,0,13,0,4,9,0,0,9,3,0,5,0,0,4,3,0,11,7,0,3,6,0,29,3,0,35,0,18,90,9,6,61,20,9,27,14,10,33,17,0,6,3,0,3,0,3,9,3,0,8,0,0,3,0,0,0,0,
27877,42UDGE,42UDGE : Sprites,Standard Table (ST) wards,SWARD,683,2053,709,633,1845,1104,0,10,8,0,11,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,7,5,0,8,11,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,5,3,3,0,0,3,0,3,5,4,0,0,6,6,13,0,3,6,0,0,9,3,0,14,7,3,17,13,0,13,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,
27878,42UDGF,42UDGF : Stoke Park,Standard Table (ST) wards,SWARD,845,2346,406,705,2231,711,3,7,5,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,10,3,0,18,6,0,7,0,0,0,4,0,3,0,0,3,0,0,3,0,0,0,3,0,3,0,0,5,3,0,4,3,0,3,3,0,10,3,3,11,3,3,21,3,0,18,3,6,38,0,0,36,9,3,26,9,6,20,3,0,3,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,0,
27879,42UDGG,42UDGG : Westgate,Standard Table (ST) wards,SWARD,766,2765,368,700,2382,571,0,13,5,0,17,7,0,0,0,0,0,0,0,3,0,0,3,0,3,12,0,0,9,0,0,23,0,3,23,5,0,9,3,0,4,10,0,0,0,3,0,0,0,6,0,0,4,0,9,25,0,3,19,0,0,4,0,0,0,0,5,29,7,3,12,3,3,46,0,3,29,0,15,198,18,15,102,14,3,51,21,8,37,18,0,3,3,0,5,3,0,8,0,0,8,0,0,4,3,0,0,0,
27880,42UDGH,42UDGH : Whitehouse,Standard Table (ST) wards,SWARD,868,2272,461,831,2188,818,0,8,3,0,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,14,3,0,10,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,8,3,3,8,0,0,10,0,0,11,0,3,20,3,3,23,3,0,20,11,0,9,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
27881,42UDGJ,42UDGJ : Whitton,Standard Table (ST) wards,SWARD,989,2321,614,978,2244,1022,0,4,6,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,6,0,0,10,8,0,4,3,0,3,0,0,0,0,3,0,0,0,4,0,0,0,0,0,3,0,0,3,4,0,4,0,0,0,3,0,8,6,0,0,0,0,11,0,3,9,0,0,24,11,3,32,11,3,29,25,3,20,29,0,4,0,0,0,0,0,3,0,0,3,0,0,3,3,0,3,3,
27882,42UEGM,42UEGM : Bacton and Old Newton,Standard Table (ST) wards,SWARD,238,744,175,227,652,265,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,9,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,
27883,42UEGN,42UEGN : Badwell Ash,Standard Table (ST) wards,SWARD,255,748,190,242,718,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,7,0,0,9,3,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,3,0,0,6,3,0,0,0,0,0,0,
27884,42UEGP,42UEGP : Barking and Somersham,Standard Table (ST) wards,SWARD,224,660,176,220,611,238,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,3,3,3,0,3,0,3,6,0,6,3,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,
27885,42UEGQ,42UEGQ : Bramford and Blakenham,Standard Table (ST) wards,SWARD,340,1315,291,331,1146,437,0,4,3,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,4,0,0,7,0,3,6,3,0,0,0,0,0,0,3,3,0,0,4,3,0,3,0,0,0,0,0,3,0,0,4,3,0,3,0,0,0,0,0,3,0,0,3,3,0,9,0,0,3,3,0,10,0,3,15,0,0,3,0,3,7,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,3,0,
27886,42UEGR,42UEGR : Claydon and Barham,Standard Table (ST) wards,SWARD,405,1354,332,347,1200,565,0,4,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,3,6,7,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,6,3,0,6,3,0,15,6,0,5,0,6,7,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,
27887,42UEGS,42UEGS : Debenham,Standard Table (ST) wards,SWARD,188,641,167,208,596,286,0,3,3,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,6,0,0,0,0,0,3,0,0,6,0,0,5,0,0,0,0,0,3,0,0,6,0,3,3,0,0,0,0,0,0,0,
27888,42UEGT,42UEGT : Elmswell and Norton,Standard Table (ST) wards,SWARD,494,1406,342,495,1310,490,0,9,3,0,13,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,15,0,6,10,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,6,3,6,18,0,3,15,3,0,7,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,
27889,42UEGU,42UEGU : Eye,Standard Table (ST) wards,SWARD,178,554,219,146,540,365,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,6,0,0,3,3,0,0,6,0,12,6,0,0,0,0,9,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,
27890,42UEGW,42UEGW : Fressingfield,Standard Table (ST) wards,SWARD,199,673,213,189,596,291,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,12,0,0,9,3,0,6,9,0,3,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,
27891,42UEGX,42UEGX : Gislingham,Standard Table (ST) wards,SWARD,254,729,172,202,654,251,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,6,3,0,0,0,3,12,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,
27892,42UEGY,42UEGY : Haughley and Wetherden,Standard Table (ST) wards,SWARD,238,617,170,187,581,295,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,0,0,6,0,0,3,3,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
27893,42UEGZ,42UEGZ : Helmingham and Coddenham,Standard Table (ST) wards,SWARD,231,667,163,179,576,210,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,3,0,0,3,0,3,0,0,0,0,3,0,3,3,3,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,
27894,42UEHA,42UEHA : Hoxne,Standard Table (ST) wards,SWARD,181,597,192,168,536,269,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,9,0,0,0,3,0,6,3,0,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,
27895,42UEHB,42UEHB : Mendlesham,Standard Table (ST) wards,SWARD,188,733,149,192,631,231,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,6,0,3,3,0,0,3,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,3,0,0,3,0,0,0,0,0,0,
27896,42UEHC,42UEHC : Needham Market,Standard Table (ST) wards,SWARD,443,1433,359,398,1277,648,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,15,0,5,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,0,0,3,0,0,4,0,0,13,0,0,4,3,0,9,3,3,14,3,3,6,0,0,3,0,0,3,0,0,3,0,0,6,3,0,3,0,0,0,0,0,0,0,
27897,42UEHD,42UEHD : Onehouse,Standard Table (ST) wards,SWARD,294,655,165,249,623,311,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,15,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,6,0,0,9,3,3,6,0,3,9,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27898,42UEHE,42UEHE : Palgrave,Standard Table (ST) wards,SWARD,176,623,172,178,544,257,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,3,0,0,6,3,0,3,6,0,18,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,
27899,42UEHF,42UEHF : Rattlesden,Standard Table (ST) wards,SWARD,162,593,162,153,544,227,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,3,0,0,6,0,0,4,3,3,7,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,
27900,42UEHG,42UEHG : Rickinghall and Walsham,Standard Table (ST) wards,SWARD,438,1314,372,433,1159,557,0,4,3,0,4,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,3,0,6,0,3,6,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,0,0,0,3,3,0,0,0,9,6,3,8,0,3,3,3,0,13,9,5,15,3,3,16,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,
27901,42UEHH,42UEHH : Ringshall,Standard Table (ST) wards,SWARD,356,1267,134,301,808,183,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,36,0,26,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,0,7,0,0,0,0,0,3,0,0,11,0,0,6,3,10,7,0,0,9,0,3,3,0,3,11,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,
27902,42UEHJ,42UEHJ : Stowmarket Central,Standard Table (ST) wards,SWARD,357,1256,479,287,1113,836,0,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,3,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,4,3,0,0,0,0,0,3,0,6,0,0,3,0,0,18,12,3,6,3,3,6,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,
27903,42UEHK,42UEHK : Stowmarket North,Standard Table (ST) wards,SWARD,705,1866,340,659,1724,603,0,7,3,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,14,3,11,26,3,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,3,0,0,13,0,0,6,0,0,18,3,0,19,3,7,15,0,4,7,3,0,0,3,0,3,0,3,6,0,0,5,0,0,3,0,0,0,0,
27904,42UEHL,42UEHL : Stowmarket South,Standard Table (ST) wards,SWARD,594,1575,298,609,1475,483,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,6,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,3,0,0,6,0,0,4,0,3,16,0,0,13,0,0,7,0,3,4,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,
27905,42UEHM,42UEHM : Stowupland,Standard Table (ST) wards,SWARD,199,704,200,190,607,299,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
27906,42UEHN,42UEHN : Stradbroke and Laxfield,Standard Table (ST) wards,SWARD,222,692,247,186,620,355,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,0,3,3,0,6,0,3,6,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,
27907,42UEHP,42UEHP : The Stonhams,Standard Table (ST) wards,SWARD,211,727,169,201,637,235,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,6,0,0,15,0,3,6,0,3,3,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27908,42UEHQ,42UEHQ : Thurston and Hessett,Standard Table (ST) wards,SWARD,451,1372,323,446,1289,447,0,4,0,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,10,3,3,5,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,3,3,0,0,0,0,4,0,3,15,0,3,12,3,0,14,9,3,19,3,6,18,3,0,20,0,0,3,0,0,3,0,3,3,0,3,4,0,0,0,3,0,0,0,
27909,42UEHR,42UEHR : Wetheringsett,Standard Table (ST) wards,SWARD,251,717,169,225,663,255,0,3,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,9,3,3,3,0,0,3,6,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,
27910,42UEHS,42UEHS : Woolpit,Standard Table (ST) wards,SWARD,209,582,161,206,532,255,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,3,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,3,0,0,3,0,0,0,0,3,8,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27911,42UEHT,42UEHT : Worlingworth,Standard Table (ST) wards,SWARD,201,702,181,213,604,247,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,0,0,0,0,0,3,0,0,3,0,0,7,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
27912,42UFGL,42UFGL : Abbeygate,Standard Table (ST) wards,SWARD,313,1386,378,275,1225,720,0,8,7,0,6,16,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,8,0,0,4,3,3,6,4,0,3,0,0,3,0,0,0,0,0,4,3,0,3,0,0,3,0,0,6,0,0,8,6,0,3,0,0,0,3,0,3,6,0,4,3,0,25,3,0,21,8,3,28,0,3,26,11,6,44,6,3,24,6,0,0,0,0,3,0,0,6,3,3,7,3,0,3,0,0,0,0,
